,center,left,right,steering,throttle,reverse,speed
4546,center_2020_04_21_01_03_55_513.jpg,left_2020_04_21_01_03_55_513.jpg,right_2020_04_21_01_03_55_513.jpg,0.08788527,1.0,0.0,30.19033
4548,center_2020_04_21_01_03_55_720.jpg,left_2020_04_21_01_03_55_720.jpg,right_2020_04_21_01_03_55_720.jpg,0.11672080000000001,1.0,0.0,30.18797
4551,center_2020_04_21_01_03_56_034.jpg,left_2020_04_21_01_03_56_034.jpg,right_2020_04_21_01_03_56_034.jpg,0.05649304,1.0,0.0,30.189759999999996
4552,center_2020_04_21_01_03_56_139.jpg,left_2020_04_21_01_03_56_139.jpg,right_2020_04_21_01_03_56_139.jpg,0.36308709999999994,1.0,0.0,30.160629999999998
4553,center_2020_04_21_01_03_56_250.jpg,left_2020_04_21_01_03_56_250.jpg,right_2020_04_21_01_03_56_250.jpg,0.2016571,1.0,0.0,30.19162
4556,center_2020_04_21_01_03_56_563.jpg,left_2020_04_21_01_03_56_563.jpg,right_2020_04_21_01_03_56_563.jpg,0.0,1.0,0.0,30.19027
4560,center_2020_04_21_01_03_56_988.jpg,left_2020_04_21_01_03_56_988.jpg,right_2020_04_21_01_03_56_988.jpg,0.27897009999999994,1.0,0.0,30.172520000000002
4564,center_2020_04_21_01_03_57_414.jpg,left_2020_04_21_01_03_57_414.jpg,right_2020_04_21_01_03_57_414.jpg,0.1342381,1.0,0.0,30.185879999999997
4565,center_2020_04_21_01_03_57_523.jpg,left_2020_04_21_01_03_57_523.jpg,right_2020_04_21_01_03_57_523.jpg,0.33512090000000005,1.0,0.0,30.165940000000003
4571,center_2020_04_21_01_03_58_170.jpg,left_2020_04_21_01_03_58_170.jpg,right_2020_04_21_01_03_58_170.jpg,0.12124510000000001,1.0,0.0,30.18605
4572,center_2020_04_21_01_03_58_271.jpg,left_2020_04_21_01_03_58_271.jpg,right_2020_04_21_01_03_58_271.jpg,0.2795459,1.0,0.0,30.17437
4574,center_2020_04_21_01_03_58_482.jpg,left_2020_04_21_01_03_58_482.jpg,right_2020_04_21_01_03_58_482.jpg,0.0,1.0,0.0,30.19
4579,center_2020_04_21_01_03_59_022.jpg,left_2020_04_21_01_03_59_022.jpg,right_2020_04_21_01_03_59_022.jpg,0.09029711,1.0,0.0,30.188129999999997
4580,center_2020_04_21_01_03_59_130.jpg,left_2020_04_21_01_03_59_130.jpg,right_2020_04_21_01_03_59_130.jpg,0.305367,1.0,0.0,30.174640000000004
4583,center_2020_04_21_01_03_59_450.jpg,left_2020_04_21_01_03_59_450.jpg,right_2020_04_21_01_03_59_450.jpg,0.308718,1.0,0.0,30.169990000000002
4584,center_2020_04_21_01_03_59_559.jpg,left_2020_04_21_01_03_59_559.jpg,right_2020_04_21_01_03_59_559.jpg,0.2231913,1.0,0.0,30.18835
4586,center_2020_04_21_01_03_59_772.jpg,left_2020_04_21_01_03_59_772.jpg,right_2020_04_21_01_03_59_772.jpg,0.2325661,1.0,0.0,30.181790000000003
4587,center_2020_04_21_01_03_59_879.jpg,left_2020_04_21_01_03_59_879.jpg,right_2020_04_21_01_03_59_879.jpg,0.4502939,1.0,0.0,30.1555
4588,center_2020_04_21_01_03_59_989.jpg,left_2020_04_21_01_03_59_989.jpg,right_2020_04_21_01_03_59_989.jpg,0.08519411,1.0,0.0,30.1913
4589,center_2020_04_21_01_04_00_100.jpg,left_2020_04_21_01_04_00_100.jpg,right_2020_04_21_01_04_00_100.jpg,0.2048042,1.0,0.0,30.187509999999996
4590,center_2020_04_21_01_04_00_202.jpg,left_2020_04_21_01_04_00_202.jpg,right_2020_04_21_01_04_00_202.jpg,0.514491,1.0,0.0,30.14953
4591,center_2020_04_21_01_04_00_309.jpg,left_2020_04_21_01_04_00_309.jpg,right_2020_04_21_01_04_00_309.jpg,0.5757300999999999,1.0,0.0,30.16853
4592,center_2020_04_21_01_04_00_413.jpg,left_2020_04_21_01_04_00_413.jpg,right_2020_04_21_01_04_00_413.jpg,0.26510700000000004,1.0,0.0,30.19875
4597,center_2020_04_21_01_04_00_937.jpg,left_2020_04_21_01_04_00_937.jpg,right_2020_04_21_01_04_00_937.jpg,0.05060112,1.0,0.0,30.189709999999998
4598,center_2020_04_21_01_04_01_042.jpg,left_2020_04_21_01_04_01_042.jpg,right_2020_04_21_01_04_01_042.jpg,0.327933,1.0,0.0,30.164440000000003
4601,center_2020_04_21_01_04_01_369.jpg,left_2020_04_21_01_04_01_369.jpg,right_2020_04_21_01_04_01_369.jpg,0.2000578,1.0,0.0,30.180870000000002
4602,center_2020_04_21_01_04_01_480.jpg,left_2020_04_21_01_04_01_480.jpg,right_2020_04_21_01_04_01_480.jpg,0.18617360000000002,1.0,0.0,30.189090000000004
4603,center_2020_04_21_01_04_01_589.jpg,left_2020_04_21_01_04_01_589.jpg,right_2020_04_21_01_04_01_589.jpg,0.05425215,1.0,0.0,30.190070000000002
4604,center_2020_04_21_01_04_01_693.jpg,left_2020_04_21_01_04_01_693.jpg,right_2020_04_21_01_04_01_693.jpg,0.365289,1.0,0.0,30.16467
4605,center_2020_04_21_01_04_01_804.jpg,left_2020_04_21_01_04_01_804.jpg,right_2020_04_21_01_04_01_804.jpg,0.5911199,1.0,0.0,30.13611
4606,center_2020_04_21_01_04_01_914.jpg,left_2020_04_21_01_04_01_914.jpg,right_2020_04_21_01_04_01_914.jpg,0.22556700000000002,1.0,0.0,30.195940000000004
4607,center_2020_04_21_01_04_02_014.jpg,left_2020_04_21_01_04_02_014.jpg,right_2020_04_21_01_04_02_014.jpg,0.3448466,1.0,0.0,30.18471
4608,center_2020_04_21_01_04_02_127.jpg,left_2020_04_21_01_04_02_127.jpg,right_2020_04_21_01_04_02_127.jpg,0.1998146,1.0,0.0,30.19497
4614,center_2020_04_21_01_04_02_765.jpg,left_2020_04_21_01_04_02_765.jpg,right_2020_04_21_01_04_02_765.jpg,0.05843389,1.0,0.0,30.18972
4619,center_2020_04_21_01_04_03_307.jpg,left_2020_04_21_01_04_03_307.jpg,right_2020_04_21_01_04_03_307.jpg,0.15254079999999998,1.0,0.0,30.1837
4620,center_2020_04_21_01_04_03_414.jpg,left_2020_04_21_01_04_03_414.jpg,right_2020_04_21_01_04_03_414.jpg,0.09153557,1.0,0.0,30.18996
4624,center_2020_04_21_01_04_03_844.jpg,left_2020_04_21_01_04_03_844.jpg,right_2020_04_21_01_04_03_844.jpg,0.1671871,1.0,0.0,30.18318
4625,center_2020_04_21_01_04_03_952.jpg,left_2020_04_21_01_04_03_952.jpg,right_2020_04_21_01_04_03_952.jpg,0.04443276,1.0,0.0,30.19063
4626,center_2020_04_21_01_04_04_063.jpg,left_2020_04_21_01_04_04_063.jpg,right_2020_04_21_01_04_04_063.jpg,0.08133602,1.0,0.0,30.189659999999996
4627,center_2020_04_21_01_04_04_163.jpg,left_2020_04_21_01_04_04_163.jpg,right_2020_04_21_01_04_04_163.jpg,0.19862120000000003,1.0,0.0,30.18388
4632,center_2020_04_21_01_04_04_697.jpg,left_2020_04_21_01_04_04_697.jpg,right_2020_04_21_01_04_04_697.jpg,0.13996199999999998,1.0,0.0,30.18538
4651,center_2020_04_21_01_04_06_708.jpg,left_2020_04_21_01_04_06_708.jpg,right_2020_04_21_01_04_06_708.jpg,0.1728873,1.0,0.0,30.181390000000004
4666,center_2020_04_21_01_04_08_285.jpg,left_2020_04_21_01_04_08_285.jpg,right_2020_04_21_01_04_08_285.jpg,-0.177642,1.0,0.0,30.181379999999997
4667,center_2020_04_21_01_04_08_391.jpg,left_2020_04_21_01_04_08_391.jpg,right_2020_04_21_01_04_08_391.jpg,-0.05450714,1.0,0.0,30.19083
4670,center_2020_04_21_01_04_08_700.jpg,left_2020_04_21_01_04_08_700.jpg,right_2020_04_21_01_04_08_700.jpg,-0.1853582,1.0,0.0,30.182059999999996
4671,center_2020_04_21_01_04_08_802.jpg,left_2020_04_21_01_04_08_802.jpg,right_2020_04_21_01_04_08_802.jpg,-0.09255338,1.0,0.0,30.19042
4673,center_2020_04_21_01_04_09_016.jpg,left_2020_04_21_01_04_09_016.jpg,right_2020_04_21_01_04_09_016.jpg,-0.2571212,1.0,0.0,30.17592
4676,center_2020_04_21_01_04_09_335.jpg,left_2020_04_21_01_04_09_335.jpg,right_2020_04_21_01_04_09_335.jpg,-0.04245901,1.0,0.0,30.189870000000003
4677,center_2020_04_21_01_04_09_440.jpg,left_2020_04_21_01_04_09_440.jpg,right_2020_04_21_01_04_09_440.jpg,-0.3298591,1.0,0.0,30.16468
4678,center_2020_04_21_01_04_09_548.jpg,left_2020_04_21_01_04_09_548.jpg,right_2020_04_21_01_04_09_548.jpg,-0.24099,1.0,0.0,30.18992
4680,center_2020_04_21_01_04_09_761.jpg,left_2020_04_21_01_04_09_761.jpg,right_2020_04_21_01_04_09_761.jpg,-0.19560279999999997,1.0,0.0,30.186770000000003
4683,center_2020_04_21_01_04_10_076.jpg,left_2020_04_21_01_04_10_076.jpg,right_2020_04_21_01_04_10_076.jpg,-0.06728697,1.0,0.0,30.1894
4684,center_2020_04_21_01_04_10_184.jpg,left_2020_04_21_01_04_10_184.jpg,right_2020_04_21_01_04_10_184.jpg,-0.3628078,1.0,0.0,30.16187
4685,center_2020_04_21_01_04_10_291.jpg,left_2020_04_21_01_04_10_291.jpg,right_2020_04_21_01_04_10_291.jpg,-0.7347568,1.0,0.0,30.1118
4686,center_2020_04_21_01_04_10_391.jpg,left_2020_04_21_01_04_10_391.jpg,right_2020_04_21_01_04_10_391.jpg,-0.5810609,1.0,0.0,30.17568
4687,center_2020_04_21_01_04_10_495.jpg,left_2020_04_21_01_04_10_495.jpg,right_2020_04_21_01_04_10_495.jpg,-0.270057,1.0,0.0,30.19633
4692,center_2020_04_21_01_04_11_012.jpg,left_2020_04_21_01_04_11_012.jpg,right_2020_04_21_01_04_11_012.jpg,-0.236823,1.0,0.0,30.17687
4693,center_2020_04_21_01_04_11_121.jpg,left_2020_04_21_01_04_11_121.jpg,right_2020_04_21_01_04_11_121.jpg,-0.3367624,1.0,0.0,30.1705
4694,center_2020_04_21_01_04_11_224.jpg,left_2020_04_21_01_04_11_224.jpg,right_2020_04_21_01_04_11_224.jpg,-0.05088937,1.0,0.0,30.190690000000004
4695,center_2020_04_21_01_04_11_332.jpg,left_2020_04_21_01_04_11_332.jpg,right_2020_04_21_01_04_11_332.jpg,-0.2176348,1.0,0.0,30.1849
4696,center_2020_04_21_01_04_11_440.jpg,left_2020_04_21_01_04_11_440.jpg,right_2020_04_21_01_04_11_440.jpg,-0.264336,1.0,0.0,30.186
4697,center_2020_04_21_01_04_11_545.jpg,left_2020_04_21_01_04_11_545.jpg,right_2020_04_21_01_04_11_545.jpg,-0.08620226,1.0,0.0,30.19125
4698,center_2020_04_21_01_04_11_646.jpg,left_2020_04_21_01_04_11_646.jpg,right_2020_04_21_01_04_11_646.jpg,-0.363489,1.0,0.0,30.16971
4699,center_2020_04_21_01_04_11_746.jpg,left_2020_04_21_01_04_11_746.jpg,right_2020_04_21_01_04_11_746.jpg,-0.4280226,1.0,0.0,30.177
4700,center_2020_04_21_01_04_11_850.jpg,left_2020_04_21_01_04_11_850.jpg,right_2020_04_21_01_04_11_850.jpg,-0.1799169,1.0,0.0,30.19197
4701,center_2020_04_21_01_04_11_954.jpg,left_2020_04_21_01_04_11_954.jpg,right_2020_04_21_01_04_11_954.jpg,-0.49083999999999994,1.0,0.0,30.16045
4702,center_2020_04_21_01_04_12_058.jpg,left_2020_04_21_01_04_12_058.jpg,right_2020_04_21_01_04_12_058.jpg,-0.33958590000000005,1.0,0.0,30.19179
4703,center_2020_04_21_01_04_12_164.jpg,left_2020_04_21_01_04_12_164.jpg,right_2020_04_21_01_04_12_164.jpg,-0.05892384,1.0,0.0,30.189629999999998
4707,center_2020_04_21_01_04_12_595.jpg,left_2020_04_21_01_04_12_595.jpg,right_2020_04_21_01_04_12_595.jpg,-0.06783879,1.0,0.0,30.18923
4708,center_2020_04_21_01_04_12_711.jpg,left_2020_04_21_01_04_12_711.jpg,right_2020_04_21_01_04_12_711.jpg,-0.1424997,1.0,0.0,30.18832
4711,center_2020_04_21_01_04_13_019.jpg,left_2020_04_21_01_04_13_019.jpg,right_2020_04_21_01_04_13_019.jpg,-0.05385911,1.0,0.0,30.189770000000003
4712,center_2020_04_21_01_04_13_128.jpg,left_2020_04_21_01_04_13_128.jpg,right_2020_04_21_01_04_13_128.jpg,-0.1777922,1.0,0.0,30.188740000000003
4714,center_2020_04_21_01_04_13_342.jpg,left_2020_04_21_01_04_13_342.jpg,right_2020_04_21_01_04_13_342.jpg,-0.19230899999999998,1.0,0.0,30.183290000000003
4715,center_2020_04_21_01_04_13_451.jpg,left_2020_04_21_01_04_13_451.jpg,right_2020_04_21_01_04_13_451.jpg,0.0,1.0,0.0,30.190109999999997
4717,center_2020_04_21_01_04_13_664.jpg,left_2020_04_21_01_04_13_664.jpg,right_2020_04_21_01_04_13_664.jpg,0.0,1.0,0.0,30.1903
4747,center_2020_04_21_01_04_16_925.jpg,left_2020_04_21_01_04_16_925.jpg,right_2020_04_21_01_04_16_925.jpg,0.0,1.0,0.0,30.190540000000002
4752,center_2020_04_21_01_04_17_463.jpg,left_2020_04_21_01_04_17_463.jpg,right_2020_04_21_01_04_17_463.jpg,0.21180010000000002,1.0,0.0,30.178620000000002
4753,center_2020_04_21_01_04_17_569.jpg,left_2020_04_21_01_04_17_569.jpg,right_2020_04_21_01_04_17_569.jpg,0.07056034,1.0,0.0,30.19091
4755,center_2020_04_21_01_04_17_782.jpg,left_2020_04_21_01_04_17_782.jpg,right_2020_04_21_01_04_17_782.jpg,0.1985461,1.0,0.0,30.18246
4759,center_2020_04_21_01_04_18_199.jpg,left_2020_04_21_01_04_18_199.jpg,right_2020_04_21_01_04_18_199.jpg,0.1995993,1.0,0.0,30.17987
4760,center_2020_04_21_01_04_18_303.jpg,left_2020_04_21_01_04_18_303.jpg,right_2020_04_21_01_04_18_303.jpg,0.1786469,1.0,0.0,30.189329999999998
4765,center_2020_04_21_01_04_18_835.jpg,left_2020_04_21_01_04_18_835.jpg,right_2020_04_21_01_04_18_835.jpg,0.134688,1.0,0.0,30.18569
4766,center_2020_04_21_01_04_18_943.jpg,left_2020_04_21_01_04_18_943.jpg,right_2020_04_21_01_04_18_943.jpg,0.42997529999999995,1.0,0.0,30.152820000000002
4767,center_2020_04_21_01_04_19_050.jpg,left_2020_04_21_01_04_19_050.jpg,right_2020_04_21_01_04_19_050.jpg,0.1368334,1.0,0.0,30.192459999999997
4768,center_2020_04_21_01_04_19_151.jpg,left_2020_04_21_01_04_19_151.jpg,right_2020_04_21_01_04_19_151.jpg,0.19443010000000002,1.0,0.0,30.18842
4769,center_2020_04_21_01_04_19_251.jpg,left_2020_04_21_01_04_19_251.jpg,right_2020_04_21_01_04_19_251.jpg,0.04896033,1.0,0.0,30.191129999999998
4770,center_2020_04_21_01_04_19_352.jpg,left_2020_04_21_01_04_19_352.jpg,right_2020_04_21_01_04_19_352.jpg,0.0,1.0,0.0,30.189909999999998
4774,center_2020_04_21_01_04_19_775.jpg,left_2020_04_21_01_04_19_775.jpg,right_2020_04_21_01_04_19_775.jpg,0.38394,1.0,0.0,30.1574
4775,center_2020_04_21_01_04_19_882.jpg,left_2020_04_21_01_04_19_882.jpg,right_2020_04_21_01_04_19_882.jpg,0.6775053000000001,1.0,0.0,30.1164
4776,center_2020_04_21_01_04_19_983.jpg,left_2020_04_21_01_04_19_983.jpg,right_2020_04_21_01_04_19_983.jpg,0.5822253000000001,1.0,0.0,30.170540000000003
4777,center_2020_04_21_01_04_20_091.jpg,left_2020_04_21_01_04_20_091.jpg,right_2020_04_21_01_04_20_091.jpg,0.2317264,1.0,0.0,30.197229999999998
4778,center_2020_04_21_01_04_20_199.jpg,left_2020_04_21_01_04_20_199.jpg,right_2020_04_21_01_04_20_199.jpg,0.2063402,1.0,0.0,30.19175
4779,center_2020_04_21_01_04_20_299.jpg,left_2020_04_21_01_04_20_299.jpg,right_2020_04_21_01_04_20_299.jpg,0.1298282,1.0,0.0,30.19303
4782,center_2020_04_21_01_04_20_613.jpg,left_2020_04_21_01_04_20_613.jpg,right_2020_04_21_01_04_20_613.jpg,-0.2315637,1.0,0.0,30.1757
4783,center_2020_04_21_01_04_20_717.jpg,left_2020_04_21_01_04_20_717.jpg,right_2020_04_21_01_04_20_717.jpg,-0.08888984,1.0,0.0,30.18947
4785,center_2020_04_21_01_04_20_933.jpg,left_2020_04_21_01_04_20_933.jpg,right_2020_04_21_01_04_20_933.jpg,0.2021549,1.0,0.0,30.176990000000004
4786,center_2020_04_21_01_04_21_033.jpg,left_2020_04_21_01_04_21_033.jpg,right_2020_04_21_01_04_21_033.jpg,0.5021968,1.0,0.0,30.141609999999996
4787,center_2020_04_21_01_04_21_138.jpg,left_2020_04_21_01_04_21_138.jpg,right_2020_04_21_01_04_21_138.jpg,0.47575200000000006,1.0,0.0,30.17277
4788,center_2020_04_21_01_04_21_239.jpg,left_2020_04_21_01_04_21_239.jpg,right_2020_04_21_01_04_21_239.jpg,0.17273070000000001,1.0,0.0,30.19465
4789,center_2020_04_21_01_04_21_342.jpg,left_2020_04_21_01_04_21_342.jpg,right_2020_04_21_01_04_21_342.jpg,0.11970019999999999,1.0,0.0,30.19312
4790,center_2020_04_21_01_04_21_445.jpg,left_2020_04_21_01_04_21_445.jpg,right_2020_04_21_01_04_21_445.jpg,0.08179485,1.0,0.0,30.192890000000002
4791,center_2020_04_21_01_04_21_552.jpg,left_2020_04_21_01_04_21_552.jpg,right_2020_04_21_01_04_21_552.jpg,0.0,1.0,0.0,30.189840000000004
4792,center_2020_04_21_01_04_21_662.jpg,left_2020_04_21_01_04_21_662.jpg,right_2020_04_21_01_04_21_662.jpg,0.07031679,1.0,0.0,30.190240000000003
4793,center_2020_04_21_01_04_21_767.jpg,left_2020_04_21_01_04_21_767.jpg,right_2020_04_21_01_04_21_767.jpg,0.422307,1.0,0.0,30.15348
4794,center_2020_04_21_01_04_21_870.jpg,left_2020_04_21_01_04_21_870.jpg,right_2020_04_21_01_04_21_870.jpg,0.6797036,1.0,0.0,30.12227
4795,center_2020_04_21_01_04_21_973.jpg,left_2020_04_21_01_04_21_973.jpg,right_2020_04_21_01_04_21_973.jpg,0.3721375,1.0,0.0,30.193609999999996
4796,center_2020_04_21_01_04_22_081.jpg,left_2020_04_21_01_04_22_081.jpg,right_2020_04_21_01_04_22_081.jpg,0.07545269,1.0,0.0,30.19037
4797,center_2020_04_21_01_04_22_188.jpg,left_2020_04_21_01_04_22_188.jpg,right_2020_04_21_01_04_22_188.jpg,0.1570473,1.0,0.0,30.19025
4802,center_2020_04_21_01_04_22_707.jpg,left_2020_04_21_01_04_22_707.jpg,right_2020_04_21_01_04_22_707.jpg,0.19504200000000002,1.0,0.0,30.179859999999998
4803,center_2020_04_21_01_04_22_812.jpg,left_2020_04_21_01_04_22_812.jpg,right_2020_04_21_01_04_22_812.jpg,0.1949158,1.0,0.0,30.18873
4805,center_2020_04_21_01_04_23_021.jpg,left_2020_04_21_01_04_23_021.jpg,right_2020_04_21_01_04_23_021.jpg,0.177117,1.0,0.0,30.185090000000002
4806,center_2020_04_21_01_04_23_128.jpg,left_2020_04_21_01_04_23_128.jpg,right_2020_04_21_01_04_23_128.jpg,0.1416961,1.0,0.0,30.190920000000002
4809,center_2020_04_21_01_04_23_445.jpg,left_2020_04_21_01_04_23_445.jpg,right_2020_04_21_01_04_23_445.jpg,0.0,1.0,0.0,30.190140000000003
4810,center_2020_04_21_01_04_23_548.jpg,left_2020_04_21_01_04_23_548.jpg,right_2020_04_21_01_04_23_548.jpg,0.1732861,1.0,0.0,30.18204
4811,center_2020_04_21_01_04_23_654.jpg,left_2020_04_21_01_04_23_654.jpg,right_2020_04_21_01_04_23_654.jpg,0.04885232,1.0,0.0,30.1905
4812,center_2020_04_21_01_04_23_759.jpg,left_2020_04_21_01_04_23_759.jpg,right_2020_04_21_01_04_23_759.jpg,0.0,1.0,0.0,30.18964
4815,center_2020_04_21_01_04_24_070.jpg,left_2020_04_21_01_04_24_070.jpg,right_2020_04_21_01_04_24_070.jpg,0.15877779999999997,1.0,0.0,30.18324
4816,center_2020_04_21_01_04_24_171.jpg,left_2020_04_21_01_04_24_171.jpg,right_2020_04_21_01_04_24_171.jpg,0.12026379999999999,1.0,0.0,30.190440000000002
4822,center_2020_04_21_01_04_24_800.jpg,left_2020_04_21_01_04_24_800.jpg,right_2020_04_21_01_04_24_800.jpg,0.1729349,1.0,0.0,30.18262
4823,center_2020_04_21_01_04_24_903.jpg,left_2020_04_21_01_04_24_903.jpg,right_2020_04_21_01_04_24_903.jpg,0.08293211,1.0,0.0,30.19138
4828,center_2020_04_21_01_04_25_426.jpg,left_2020_04_21_01_04_25_426.jpg,right_2020_04_21_01_04_25_426.jpg,0.08135676,1.0,0.0,30.1888
4835,center_2020_04_21_01_04_26_169.jpg,left_2020_04_21_01_04_26_169.jpg,right_2020_04_21_01_04_26_169.jpg,0.0,1.0,0.0,30.385990000000003
4839,center_2020_04_21_01_04_26_593.jpg,left_2020_04_21_01_04_26_593.jpg,right_2020_04_21_01_04_26_593.jpg,0.0,1.0,0.0,30.19036
4855,center_2020_04_21_01_04_28_295.jpg,left_2020_04_21_01_04_28_295.jpg,right_2020_04_21_01_04_28_295.jpg,0.06692111,1.0,0.0,30.19097
4859,center_2020_04_21_01_04_28_719.jpg,left_2020_04_21_01_04_28_719.jpg,right_2020_04_21_01_04_28_719.jpg,0.0,1.0,0.0,30.190690000000004
4865,center_2020_04_21_01_04_29_350.jpg,left_2020_04_21_01_04_29_350.jpg,right_2020_04_21_01_04_29_350.jpg,0.0,1.0,0.0,30.190720000000002
4866,center_2020_04_21_01_04_29_456.jpg,left_2020_04_21_01_04_29_456.jpg,right_2020_04_21_01_04_29_456.jpg,0.0,1.0,0.0,30.190720000000002
4875,center_2020_04_21_01_04_30_403.jpg,left_2020_04_21_01_04_30_403.jpg,right_2020_04_21_01_04_30_403.jpg,0.0,1.0,0.0,30.190720000000002
4882,center_2020_04_21_01_04_31_133.jpg,left_2020_04_21_01_04_31_133.jpg,right_2020_04_21_01_04_31_133.jpg,0.0,1.0,0.0,30.1907
4888,center_2020_04_21_01_04_31_776.jpg,left_2020_04_21_01_04_31_776.jpg,right_2020_04_21_01_04_31_776.jpg,0.0,1.0,0.0,30.190690000000004
4907,center_2020_04_21_01_04_33_753.jpg,left_2020_04_21_01_04_33_753.jpg,right_2020_04_21_01_04_33_753.jpg,-0.12751220000000002,1.0,0.0,30.186290000000003
4908,center_2020_04_21_01_04_33_855.jpg,left_2020_04_21_01_04_33_855.jpg,right_2020_04_21_01_04_33_855.jpg,-0.13187739999999998,1.0,0.0,30.189909999999998
4916,center_2020_04_21_01_04_34_707.jpg,left_2020_04_21_01_04_34_707.jpg,right_2020_04_21_01_04_34_707.jpg,0.3631232,1.0,0.0,30.160559999999997
4917,center_2020_04_21_01_04_34_808.jpg,left_2020_04_21_01_04_34_808.jpg,right_2020_04_21_01_04_34_808.jpg,0.05983222,1.0,0.0,30.19088
4926,center_2020_04_21_01_04_35_780.jpg,left_2020_04_21_01_04_35_780.jpg,right_2020_04_21_01_04_35_780.jpg,0.09069622,1.0,0.0,30.18938
4931,center_2020_04_21_01_04_36_316.jpg,left_2020_04_21_01_04_36_316.jpg,right_2020_04_21_01_04_36_316.jpg,0.09155703,1.0,0.0,30.188240000000004
4936,center_2020_04_21_01_04_36_841.jpg,left_2020_04_21_01_04_36_841.jpg,right_2020_04_21_01_04_36_841.jpg,0.1040701,1.0,0.0,30.18755
4937,center_2020_04_21_01_04_36_942.jpg,left_2020_04_21_01_04_36_942.jpg,right_2020_04_21_01_04_36_942.jpg,0.1374661,1.0,0.0,30.189590000000003
4943,center_2020_04_21_01_04_37_574.jpg,left_2020_04_21_01_04_37_574.jpg,right_2020_04_21_01_04_37_574.jpg,0.2374499,1.0,0.0,30.17581
4946,center_2020_04_21_01_04_37_902.jpg,left_2020_04_21_01_04_37_902.jpg,right_2020_04_21_01_04_37_902.jpg,0.04845607,1.0,0.0,30.18993
4947,center_2020_04_21_01_04_38_011.jpg,left_2020_04_21_01_04_38_011.jpg,right_2020_04_21_01_04_38_011.jpg,0.1668574,1.0,0.0,30.186890000000002
4952,center_2020_04_21_01_04_38_538.jpg,left_2020_04_21_01_04_38_538.jpg,right_2020_04_21_01_04_38_538.jpg,0.1379102,1.0,0.0,30.18538
4956,center_2020_04_21_01_04_38_964.jpg,left_2020_04_21_01_04_38_964.jpg,right_2020_04_21_01_04_38_964.jpg,0.10140930000000001,1.0,0.0,30.18777
4957,center_2020_04_21_01_04_39_074.jpg,left_2020_04_21_01_04_39_074.jpg,right_2020_04_21_01_04_39_074.jpg,0.1761693,1.0,0.0,30.18873
4963,center_2020_04_21_01_04_39_695.jpg,left_2020_04_21_01_04_39_695.jpg,right_2020_04_21_01_04_39_695.jpg,0.2150938,1.0,0.0,30.177940000000003
4964,center_2020_04_21_01_04_39_797.jpg,left_2020_04_21_01_04_39_797.jpg,right_2020_04_21_01_04_39_797.jpg,0.09104991,1.0,0.0,30.1912
4969,center_2020_04_21_01_04_40_329.jpg,left_2020_04_21_01_04_40_329.jpg,right_2020_04_21_01_04_40_329.jpg,0.1926359,1.0,0.0,30.183670000000003
4979,center_2020_04_21_01_04_41_393.jpg,left_2020_04_21_01_04_41_393.jpg,right_2020_04_21_01_04_41_393.jpg,0.09277797,1.0,0.0,30.18812
4980,center_2020_04_21_01_04_41_501.jpg,left_2020_04_21_01_04_41_501.jpg,right_2020_04_21_01_04_41_501.jpg,0.20556590000000002,1.0,0.0,30.18272
4982,center_2020_04_21_01_04_41_722.jpg,left_2020_04_21_01_04_41_722.jpg,right_2020_04_21_01_04_41_722.jpg,0.28964709999999994,1.0,0.0,30.173890000000004
4983,center_2020_04_21_01_04_41_827.jpg,left_2020_04_21_01_04_41_827.jpg,right_2020_04_21_01_04_41_827.jpg,0.1815931,1.0,0.0,30.19112
4989,center_2020_04_21_01_04_42_462.jpg,left_2020_04_21_01_04_42_462.jpg,right_2020_04_21_01_04_42_462.jpg,0.3355647,1.0,0.0,30.163629999999998
4990,center_2020_04_21_01_04_42_567.jpg,left_2020_04_21_01_04_42_567.jpg,right_2020_04_21_01_04_42_567.jpg,0.21777280000000002,1.0,0.0,30.19094
4991,center_2020_04_21_01_04_42_672.jpg,left_2020_04_21_01_04_42_672.jpg,right_2020_04_21_01_04_42_672.jpg,0.0,1.0,0.0,30.1882
4996,center_2020_04_21_01_04_43_205.jpg,left_2020_04_21_01_04_43_205.jpg,right_2020_04_21_01_04_43_205.jpg,0.18845379999999998,1.0,0.0,30.18052
4997,center_2020_04_21_01_04_43_314.jpg,left_2020_04_21_01_04_43_314.jpg,right_2020_04_21_01_04_43_314.jpg,0.1391069,1.0,0.0,30.190340000000003
5000,center_2020_04_21_01_04_43_633.jpg,left_2020_04_21_01_04_43_633.jpg,right_2020_04_21_01_04_43_633.jpg,0.3846481,1.0,0.0,30.16054
5001,center_2020_04_21_01_04_43_741.jpg,left_2020_04_21_01_04_43_741.jpg,right_2020_04_21_01_04_43_741.jpg,0.09306013,1.0,0.0,30.19143
5002,center_2020_04_21_01_04_43_842.jpg,left_2020_04_21_01_04_43_842.jpg,right_2020_04_21_01_04_43_842.jpg,0.05870426,1.0,0.0,30.190179999999998
5003,center_2020_04_21_01_04_43_952.jpg,left_2020_04_21_01_04_43_952.jpg,right_2020_04_21_01_04_43_952.jpg,0.256971,1.0,0.0,30.180529999999997
5007,center_2020_04_21_01_04_44_378.jpg,left_2020_04_21_01_04_44_378.jpg,right_2020_04_21_01_04_44_378.jpg,0.23449189999999998,1.0,0.0,30.177
